popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
49,0.00676,0.479,277787.0,0.667,0.000118,4,0.157,-7.653,0,0.379,11692,0.274
34,0.918,0.474,,0.82,0.0,11,0.94,-17.11,0,0.949,22996,0.148
13,0.98,0.296,254120.0,0.253,7.8e-06,1,0.244,-13.757,0,0.038,19373,0.18
69,0.0531,0.864,194810.0,0.608,1.2e-05,4,0.078,-10.567,1,0.275,26227,0.963
39,0.959,0.201,195080.0,0.0368,0.199,1,0.0823,-28.847,0,0.0527,8357,0.0371
5,0.976,0.409,,0.0504,6.44e-05,5,0.495,-24.355,0,0.073,8720,0.0648
41,0.485,0.627,,0.844,0.0,8,0.181,-4.428,1,0.0483,26227,0.918
27,0.685,0.473,272493.0,0.397,1.67e-05,3,0.527,-15.271,0,0.313,13345,0.649
43,0.808,0.572,139360.0,0.681,0.0,8,0.837,-9.33,0,0.941,23145,0.715
32,0.912,0.441,,0.0244,0.0,2,0.0775,-15.881,1,0.063,23924,0.218
14,0.916,0.256,142667.0,0.0121,0.0,7,0.256,-31.073,1,0.0556,22173,0.04
17,0.914,0.544,56920.0,0.481,0.0,4,0.136,-15.017,0,0.925,10090,0.727
19,0.893,0.2,168093.0,0.0704,0.922,0,0.127,-24.31,1,0.0399,16917,0.0377
15,0.855,0.473,39006.0,0.162,5.03e-06,2,0.834,-22.196,0,0.603,8797,0.657
54,0.0157,0.762,159274.0,0.652,0.0,11,0.142,-6.318,1,0.252,10296,0.753
55,0.637,0.485,,0.574,0.265,8,0.0989,-10.537,0,0.0295,12457,0.611
5,0.837,0.173,85720.0,0.0752,0.888,2,0.108,-21.921,0,0.0467,5567,0.0886
53,0.625,0.691,213618.0,0.469,1.33e-05,0,0.112,-9.091,1,0.209,5939,0.151
47,0.713,0.868,,0.58,0.00297,8,0.105,-9.575,1,0.276,4680,0.48
65,0.234,0.666,,0.352,0.0523,3,0.0986,-9.967,0,0.0746,12356,0.0384
4,0.912,0.26,768893.0,0.16,0.525,3,0.409,-17.04,0,0.038,5876,0.116
60,0.127,0.588,195773.0,0.653,0.0,0,0.423,-5.645,1,0.0373,1267,0.18
61,0.0784,0.567,226267.0,0.692,0.0,7,0.0338,-7.881,0,0.0379,13245,0.708
35,0.904,0.414,456853.0,0.145,0.862,0,0.138,-25.221,1,0.0337,25784,0.117
31,0.985,0.306,401707.0,0.136,0.909,0,0.0891,-19.344,0,0.0344,25762,0.0408
77,0.401,0.728,176320.0,0.415,0.0,11,0.0616,-6.852,0,0.0639,26227,0.455
34,0.0205,0.644,256173.0,0.719,0.000191,0,0.0509,-4.823,1,0.0396,19609,0.205
71,0.0164,0.724,332733.0,0.853,0.0,2,0.65,-3.895,1,0.283,26227,0.775
29,0.0652,0.494,335314.0,0.895,0.00101,10,0.871,-4.77,0,0.0691,2022,0.566
61,0.161,0.514,395987.0,0.763,0.0,1,0.118,-3.58,1,0.052,10169,0.474
23,0.837,0.456,73752.0,0.925,2.48e-05,9,0.735,-10.417,1,0.94,26227,0.34
56,0.0367,0.72,243360.0,0.434,1.52e-05,9,0.318,-9.08,0,0.0907,24521,0.756
49,0.353,0.672,230323.0,0.649,0.00062,3,0.596,-8.293,0,0.0764,13126,0.67
72,0.126,0.58,165053.0,0.469,7.32e-05,3,0.099,-5.946,1,0.104,2776,0.369
10,0.984,0.441,281733.0,0.26,0.189,10,0.252,-19.837,0,0.0803,17282,0.4
19,0.762,0.488,131080.0,0.944,0.0,4,0.896,-8.894,0,0.954,20876,0.342
47,0.97,0.495,169227.0,0.142,1.93e-06,2,0.113,-16.186,1,0.0436,26227,0.196
41,0.232,0.512,160880.0,0.658,0.0,4,0.108,-9.972,1,0.0607,7785,0.752
39,0.992,0.252,,0.0745,0.896,6,0.134,-21.836,0,0.0388,26227,0.11
37,0.988,0.425,423104.0,0.167,0.823,4,0.109,-21.171,0,0.0471,26227,0.134
54,0.935,0.498,298000.0,0.0955,0.903,5,0.0988,-16.642,0,0.0397,5724,0.307
62,0.0352,0.773,203067.0,0.581,0.0,11,0.485,-8.466,0,0.432,24424,0.711
44,0.0173,0.581,,0.861,7.85e-05,10,0.175,-4.992,1,0.0334,6530,0.45
4,0.959,0.372,215347.0,0.14,0.000163,4,0.1,-23.623,0,0.0816,7955,0.176
47,0.0011,0.623,279733.0,0.433,2.83e-06,5,0.408,-15.387,0,0.245,26227,0.707
51,0.00391,0.51,185493.0,0.979,0.0,4,0.334,-3.335,0,0.0607,834,0.72
22,0.853,0.515,270472.0,0.691,1.1e-06,6,0.123,-13.77,0,0.902,739,0.27
48,0.187,0.651,,0.731,0.138,6,0.0479,-6.004,1,0.0368,13089,0.692
0,0.66,0.197,300307.0,0.299,0.543,3,0.132,-15.862,0,0.045,2416,0.0841
49,0.313,0.687,257725.0,0.704,0.00875,4,0.27,-9.371,1,0.0736,9510,0.782
53,0.0352,0.577,240973.0,0.719,0.0,2,0.079,-5.575,1,0.0564,14920,0.615
46,0.44,0.831,180737.0,0.266,0.366,7,0.169,-7.985,1,0.0942,21746,0.322
59,0.438,0.413,222200.0,0.445,0.0,4,0.111,-7.259,1,0.025,24896,0.117
20,0.948,0.466,230977.0,0.719,0.0,4,0.881,-11.773,0,0.947,20640,0.38
42,0.975,0.162,114827.0,0.0395,0.979,10,0.105,-29.746,1,0.0427,2371,0.0378
30,0.874,0.203,1418213.0,0.0942,0.923,3,0.166,-19.077,0,0.0378,26227,0.0636
50,0.0326,0.598,228707.0,0.885,0.00265,11,0.107,-3.992,1,0.0383,22370,0.598
29,0.492,0.555,214733.0,0.883,0.669,5,0.744,-8.052,0,0.0463,3713,0.759
65,0.0634,0.516,194227.0,0.703,0.607,0,0.108,-6.413,0,0.0363,26227,0.491
16,0.786,0.472,332680.0,0.961,0.0,9,0.798,-4.474,1,0.657,23382,0.514
56,0.891,0.541,,0.318,0.0265,5,0.137,-15.194,0,0.0345,22468,0.54
51,0.636,0.528,,0.553,0.871,0,0.149,-13.786,0,0.0435,4896,0.202
55,0.823,0.535,214368.0,0.216,0.00395,0,0.11,-12.932,0,0.217,14337,0.246
40,0.833,0.575,,0.32,0.0057,4,0.119,-16.777,0,0.0349,25468,0.525
20,0.82,0.579,142307.0,0.813,0.0,9,0.8,-8.894,0,0.944,25237,0.502
29,0.538,0.687,,0.543,0.922,0,0.0803,-11.011,1,0.0488,22922,0.942
61,0.00311,0.379,272987.0,0.608,0.000614,3,0.248,-7.011,1,0.134,20270,0.241
11,0.954,0.548,220317.0,0.419,0.0,4,0.802,-18.033,1,0.817,23189,0.498
43,0.548,0.777,126514.0,0.412,0.887,9,0.101,-14.898,1,0.0597,26227,0.759
32,0.89,0.631,,0.785,5.19e-06,9,0.694,-7.873,0,0.922,1926,0.298
48,0.25,0.594,157733.0,0.733,0.0,8,0.502,-3.95,0,0.343,24252,0.698
63,0.358,0.699,,0.699,0.0,11,0.0912,-5.564,1,0.0737,26227,0.611
55,0.466,0.486,430307.0,0.495,0.821,8,0.106,-9.056,0,0.0385,26227,0.326
56,0.915,0.509,163893.0,0.167,0.00038,9,0.133,-16.93,0,0.036,26227,0.372
14,0.665,0.596,192667.0,0.465,0.0,2,0.712,-15.236,1,0.95,18509,0.715
9,0.975,0.259,,0.181,0.0056,7,0.111,-15.074,0,0.0383,16406,0.0884
43,0.405,0.539,212587.0,0.939,0.0,7,0.95,-3.444,0,0.273,9948,0.698
39,0.982,0.361,50080.0,0.287,0.67,10,0.171,-16.839,0,0.0381,4480,0.922
50,0.0101,0.657,133347.0,0.438,0.934,0,0.112,-8.587,0,0.0483,26227,0.688
10,0.733,0.497,,0.908,0.0,9,0.709,-6.125,0,0.943,18470,0.239
65,0.26,0.725,296693.0,0.487,1.09e-05,11,0.431,-5.959,1,0.0368,9446,0.599
0,0.904,0.381,,0.0935,0.00124,3,0.266,-28.564,0,0.0531,10057,0.116
26,0.845,0.527,487907.0,0.94,0.0,9,0.945,-9.718,0,0.887,22257,0.21
44,0.684,0.7,209880.0,0.561,0.0,1,0.126,-6.054,0,0.0413,26227,0.663
61,0.374,0.517,173547.0,0.309,2.36e-06,6,0.102,-16.463,0,0.0356,9491,0.539
69,0.0052,0.58,165634.0,0.901,0.698,3,0.111,-0.958,0,0.0326,26227,0.427
54,2.63e-05,0.544,228480.0,0.867,0.0165,1,0.266,-5.527,0,0.0517,24314,0.726
67,0.00308,0.512,257653.0,0.625,0.000164,2,0.346,-6.764,0,0.0508,7822,0.201
27,0.985,0.17,,0.054,0.919,1,0.0946,-26.959,0,0.0401,26227,0.0508
56,0.034,0.626,205600.0,0.672,6.69e-05,7,0.106,-5.918,1,0.221,10079,0.366
36,0.98,0.509,,0.00672,0.00301,11,0.0842,-30.4,0,0.0408,26227,0.327
38,0.0267,0.642,248347.0,0.869,0.0983,3,0.901,-8.759,0,0.0351,5962,0.745
16,0.984,0.296,132587.0,0.266,6.53e-05,1,0.143,-13.604,0,0.0472,14764,0.376
68,0.0105,0.615,224773.0,0.564,0.0,0,0.148,-6.384,0,0.0291,820,0.454
55,0.111,0.757,,0.448,0.000157,4,0.154,-9.461,1,0.115,12040,0.3
47,0.00494,0.461,269120.0,0.511,0.075,8,0.105,-7.863,0,0.0327,26227,0.246
16,0.857,0.623,326093.0,0.457,0.0,1,0.839,-14.46,0,0.951,19451,0.336
36,0.954,0.157,564591.0,0.127,0.268,6,0.0722,-19.63,0,0.0455,21454,0.0419
64,0.0244,0.789,209413.0,0.608,0.0,10,0.368,-8.288,0,0.189,7839,0.271
19,0.786,0.562,217755.0,0.849,0.0,7,0.785,-6.73,0,0.932,23166,0.432
34,0.00296,0.46,533067.0,0.568,0.075,10,1.0,-11.15,0,0.0335,26227,0.129
30,0.033,0.406,201098.0,0.403,0.00799,11,0.27,-8.567,1,0.0316,11170,0.423
62,0.751,0.763,150990.0,0.391,6.12e-06,3,0.0844,-7.405,0,0.116,3553,0.966
55,0.937,0.668,203520.0,0.148,1.52e-05,2,0.0878,-12.412,0,0.0382,26070,0.147
46,0.459,0.348,218707.0,0.557,0.0,4,0.0829,-8.044,0,0.0379,597,0.0983
58,0.94,0.365,248965.0,0.273,0.431,7,0.109,-16.526,1,0.038,8501,0.238
56,0.958,0.49,,0.0671,0.000968,1,0.109,-15.671,1,0.0401,6671,0.166
13,0.644,0.566,129173.0,0.457,0.0,3,0.685,-17.762,0,0.917,25646,0.38
66,0.982,0.308,165309.0,0.0204,0.000448,8,0.107,-18.123,1,0.0377,11682,0.128
84,0.0226,0.698,,0.66,0.0,3,0.0622,-7.883,0,0.052,13102,0.451
53,0.135,0.678,196933.0,0.621,0.000468,4,0.207,-13.454,0,0.0537,5430,0.804
47,0.77,0.583,222920.0,0.293,0.0183,7,0.0914,-14.522,1,0.0366,8369,0.145
51,0.64,0.331,247960.0,0.574,0.000316,10,0.0783,-8.111,0,0.0564,15567,0.379
45,0.00262,0.571,230627.0,0.714,0.0,11,0.0954,-5.561,0,0.0447,22427,0.479
50,0.754,0.814,,0.456,0.000101,2,0.112,-7.009,1,0.109,10401,0.599
13,0.97,0.402,,0.0482,0.0,7,0.118,-25.829,0,0.0581,2935,0.0949
42,0.55,0.43,246813.0,0.391,0.194,8,0.0633,-15.226,1,0.0454,12666,0.608
45,0.0553,0.607,,0.853,3e-05,0,0.301,-3.524,1,0.0443,4434,0.389
65,0.198,0.548,318909.0,0.42,4.46e-06,3,0.0899,-7.842,0,0.0277,26227,0.196
42,0.326,0.499,229560.0,0.559,4.73e-05,3,0.0826,-10.57,0,0.0525,20251,0.469
76,0.202,0.796,173760.0,0.467,3.32e-05,2,0.206,-6.293,0,0.34,15262,0.4
48,0.784,0.68,232147.0,0.313,0.0101,5,0.144,-15.051,0,0.0387,1213,0.453
16,0.732,0.605,181413.0,0.743,0.0,7,0.947,-10.653,0,0.912,26227,0.482
56,0.00265,0.815,,0.438,0.004,8,0.104,-7.808,0,0.0744,12211,0.144
46,0.728,0.531,,0.603,0.0,10,0.11,-6.242,0,0.0944,21806,0.228
25,0.86,0.287,53600.0,0.0211,0.823,11,0.0815,-25.588,0,0.0501,6691,0.0392
33,0.995,0.467,224827.0,0.00329,0.955,10,0.0756,-34.051,0,0.0627,546,0.377
34,0.166,0.681,234400.0,0.675,0.000334,3,0.349,-7.557,0,0.054,4349,0.808
51,0.995,0.395,165021.0,0.0826,0.93,8,0.126,-18.982,1,0.0432,24147,0.119
42,0.482,0.443,,0.371,0.00223,5,0.0793,-9.793,0,0.0281,500,0.156
6,0.942,0.427,,0.171,0.000215,0,0.344,-17.556,0,0.0811,2888,0.24
12,0.991,0.616,193000.0,0.562,0.00277,4,0.734,-9.931,0,0.952,16975,0.585
72,0.15,0.534,188800.0,0.911,0.0,7,0.0986,-3.086,1,0.0852,24267,0.624
31,0.967,0.715,176987.0,0.23,0.0351,0,0.109,-15.386,0,0.0583,26227,0.475
42,0.91,0.499,454200.0,0.155,0.244,11,0.0921,-13.134,0,0.0403,26227,0.274
54,0.719,0.738,204533.0,0.316,9.44e-06,4,0.145,-10.763,1,0.0357,22487,0.377
23,0.38,0.557,172053.0,0.964,0.00585,5,0.162,-4.902,0,0.057,4396,0.311
6,0.923,0.353,275707.0,0.0703,0.0,10,0.315,-23.511,0,0.0479,21354,0.0788
23,0.833,0.602,107773.0,0.892,0.0,0,0.674,-8.762,0,0.95,23634,0.17
23,0.119,0.929,,0.563,0.122,3,0.194,-8.101,0,0.0506,2724,0.85
42,0.0436,0.505,387918.0,0.57,0.809,5,0.108,-11.643,0,0.045,10646,0.183
46,0.0812,0.463,286533.0,0.6,0.0437,1,0.036,-6.968,1,0.0259,20594,0.652
42,0.263,0.813,,0.693,0.853,10,0.203,-9.314,0,0.237,22118,0.516
21,0.765,0.151,,0.0586,0.00302,4,0.112,-23.224,1,0.037,18147,0.154
57,0.354,0.749,208333.0,0.872,0.0,11,0.0898,-3.461,0,0.0292,1594,0.536
54,0.65,0.581,208560.0,0.143,0.0,0,0.104,-16.273,0,0.0401,11210,0.469
50,0.26,0.881,,0.79,0.000223,1,0.313,-5.768,1,0.298,10032,0.779
61,0.0843,0.64,210479.0,0.7,0.0,4,0.222,-4.912,0,0.0297,13877,0.737
23,0.846,0.616,377360.0,0.599,0.0,1,0.556,-10.721,0,0.954,24093,0.541
57,0.000337,0.428,212253.0,0.874,0.0419,7,0.311,-6.664,1,0.128,5061,0.261
11,0.841,0.674,330048.0,0.273,0.0,2,0.971,-15.856,0,0.954,22837,0.548
37,0.0198,0.472,302400.0,0.678,0.799,0,0.695,-9.832,0,0.0343,14164,0.254
46,0.815,0.584,403693.0,0.387,0.182,10,0.112,-12.666,1,0.0397,26227,0.443
42,0.563,0.725,203474.0,0.185,0.933,3,0.122,-10.564,0,0.0665,21500,0.318
49,0.00531,0.928,,0.692,0.000145,4,0.0942,-5.931,0,0.0538,7873,0.199
26,0.964,0.512,,0.213,0.0,9,0.0857,-15.575,0,0.0348,2460,0.808
38,0.892,0.426,281914.0,0.55,0.0416,3,0.0966,-8.417,0,0.0319,21386,0.176
18,0.935,0.512,198552.0,0.714,2.04e-06,1,0.458,-10.821,1,0.931,19228,0.534
25,0.107,0.366,708480.0,0.696,0.797,10,0.217,-9.859,0,0.0313,25886,0.48
71,0.398,0.691,300160.0,0.658,4.58e-05,3,0.112,-6.496,0,0.0359,25546,0.617
42,0.563,0.277,192133.0,0.435,0.0,0,0.0861,-8.905,1,0.0415,15199,0.145
51,0.911,0.531,482440.0,0.366,0.88,8,0.0916,-11.697,1,0.0496,20283,0.785
51,0.0403,0.847,199329.0,0.526,0.0,4,0.165,-6.821,1,0.304,10271,0.219
47,0.765,0.476,139152.0,0.323,0.0,9,0.244,-10.798,0,0.0553,3298,0.765
54,0.0124,0.498,197547.0,0.885,8.47e-06,10,0.245,-4.636,1,0.0448,26227,0.358
38,0.811,0.199,287413.0,0.181,0.0,3,0.694,-15.073,0,0.0357,14835,0.133
70,0.0305,0.741,154877.0,0.689,0.0,7,0.112,-4.946,0,0.0447,2667,0.655
21,0.842,0.595,61144.0,0.407,0.0,3,0.789,-22.321,0,0.914,17040,0.136
12,0.73,0.773,50360.0,0.288,0.0,0,0.353,-22.452,1,0.904,23401,0.558
44,0.00243,0.326,244813.0,0.724,0.006,3,0.081,-7.814,0,0.0355,9770,0.289
38,0.652,0.504,117280.0,0.126,0.0,11,0.144,-11.018,1,0.179,21163,0.307
68,0.0192,0.777,304507.0,0.645,7.59e-06,4,0.34,-6.078,0,0.198,6634,0.7
5,0.897,0.211,125160.0,0.26,0.000199,0,0.738,-18.962,1,0.0409,17750,0.469
3,0.922,0.71,,0.0758,0.958,1,0.109,-16.828,0,0.168,17619,0.67
69,0.000552,0.214,193613.0,0.947,0.00352,7,0.238,-5.053,0,0.0507,14242,0.483
23,0.736,0.626,132533.0,0.805,0.0,4,0.843,-4.852,0,0.903,17260,0.829
48,0.447,0.78,223526.0,0.773,7.28e-05,1,0.0791,-7.53,1,0.462,15648,0.729
62,0.129,0.35,,0.581,1.67e-06,4,0.0795,-4.946,1,0.0806,26227,0.214
71,0.63,0.67,233973.0,0.496,0.00316,5,0.0584,-11.23,0,0.0277,103,0.427
80,0.182,0.491,,0.583,0.0,10,0.407,-10.964,0,0.0376,12169,0.907
43,0.01,0.488,242773.0,0.895,1.65e-05,11,0.754,-3.425,0,0.284,15530,0.581
49,0.235,0.911,75773.0,0.69,0.0,4,0.0681,-3.901,1,0.414,22418,0.933
42,0.285,0.841,170090.0,0.62,3.88e-06,8,0.115,-8.757,0,0.107,9511,0.421
66,0.107,0.553,175253.0,0.571,0.0,6,0.111,-6.345,0,0.2,15232,0.443
10,0.883,0.572,102160.0,0.645,2.51e-06,10,0.675,-10.982,0,0.893,25577,0.194
10,0.968,0.226,227667.0,0.0578,0.931,6,0.0842,-24.992,0,0.0408,18985,0.333
30,0.784,0.66,189653.0,0.771,0.0,4,0.75,-8.974,0,0.944,639,0.305
22,0.16,0.578,176240.0,0.861,0.861,5,0.207,-5.901,0,0.0386,5747,0.213
66,0.127,0.753,219413.0,0.905,0.0,9,0.269,-3.311,1,0.239,7129,0.585
74,0.0467,0.271,186600.0,0.948,0.0,4,0.163,-2.207,0,0.263,20794,0.515
61,0.271,0.641,124954.0,0.487,0.00223,5,0.133,-7.098,0,0.03,2325,0.322
56,0.0139,0.416,,0.84,0.0,3,0.113,-4.298,0,0.0787,15113,0.523
8,0.98,0.43,212933.0,0.127,0.097,0,0.108,-17.41,0,0.0498,8245,0.221
0,0.917,0.441,38107.0,0.0469,0.0,8,0.129,-26.481,1,0.0674,18102,0.373
50,0.613,0.698,230200.0,0.878,1.61e-05,11,0.518,-0.307,0,0.314,15398,0.821
50,0.229,0.607,,0.535,0.0,7,0.258,-6.409,1,0.0503,2039,0.468
55,0.112,0.765,172500.0,0.54,0.0,4,0.122,-6.726,0,0.089,1614,0.223
65,0.257,0.686,239080.0,0.691,0.0,8,0.145,-4.616,1,0.0371,24742,0.477
63,0.763,0.784,200147.0,0.459,1.28e-06,3,0.0684,-10.446,0,0.0304,1819,0.931
54,0.874,0.754,213535.0,0.525,1.95e-05,6,0.117,-10.004,0,0.0897,17465,0.57
66,0.203,0.578,184814.0,0.491,0.000378,2,0.182,-8.544,1,0.21,25776,0.64
61,0.124,0.521,176987.0,0.805,0.000219,0,0.33,-4.481,0,0.0289,10708,0.527
55,0.576,0.266,,0.283,0.0,10,0.0981,-10.696,1,0.0415,18212,0.426
33,0.981,0.381,257427.0,0.314,0.537,10,0.153,-13.974,0,0.0705,18745,0.472
82,0.044,0.665,203881.0,0.585,0.0,1,0.0789,-5.077,1,0.366,12999,0.658
67,0.174,0.668,,0.459,0.0,3,0.0803,-7.668,1,0.0552,3872,0.29
64,0.0474,0.618,181733.0,0.836,0.0,0,0.172,-3.362,0,0.379,15902,0.54
52,0.0315,0.505,236283.0,0.911,1.83e-05,1,0.0745,-3.006,1,0.0624,20337,0.281
61,0.232,0.808,264933.0,0.504,0.0,5,0.171,-7.281,0,0.0805,26227,0.499
13,0.935,0.659,154960.0,0.853,0.0,6,0.647,-7.88,0,0.781,3769,0.536
34,0.744,0.347,211907.0,0.191,0.0626,8,0.257,-16.797,0,0.0358,18945,0.187
55,0.147,0.667,,0.692,3.75e-05,8,0.349,-8.361,0,0.0285,25053,0.846
28,0.986,0.236,,0.047,0.88,8,0.0928,-23.311,1,0.0374,2176,0.093
83,0.0831,0.884,194936.0,0.541,0.0,2,0.118,-5.608,0,0.221,1327,0.274
20,0.951,0.169,417987.0,0.178,0.185,3,0.665,-21.589,1,0.054,16624,0.112
0,0.868,0.564,455000.0,0.332,0.202,5,0.121,-17.268,1,0.0365,26227,0.619
29,0.996,0.204,218000.0,0.1,0.319,1,0.125,-24.559,1,0.046,7975,0.0379
72,0.153,0.831,239227.0,0.921,0.00213,8,0.305,-2.383,1,0.0581,2098,0.794
44,0.00534,0.425,216907.0,0.808,0.179,0,0.175,-8.376,1,0.221,23805,0.369
54,0.0263,0.655,133667.0,0.805,0.00542,9,0.28,-6.493,0,0.0335,4933,0.701
35,0.0248,0.562,288707.0,0.691,0.000214,10,0.276,-7.507,1,0.0399,22410,0.306
41,0.544,0.669,223133.0,0.351,0.0,3,0.179,-12.919,0,0.167,23765,0.547
35,0.995,0.45,306120.0,0.00375,0.917,6,0.108,-31.773,0,0.0545,18273,0.0817
54,0.169,0.797,,0.575,0.0,0,0.0972,-6.912,1,0.174,11066,0.468
27,0.991,0.287,,0.046,0.783,5,0.097,-22.118,0,0.0451,12464,0.343
51,0.428,0.163,228533.0,0.14,0.955,7,0.0999,-19.712,1,0.0373,14030,0.18
55,0.0011,0.534,193573.0,0.978,0.000122,4,0.0543,-3.113,0,0.0775,24470,0.525
40,0.992,0.404,209000.0,0.24,0.925,0,0.0961,-20.537,1,0.032,8090,0.389
42,0.865,0.605,178440.0,0.112,0.0,3,0.123,-12.091,1,0.11,22192,0.467
31,0.851,0.585,,0.379,2.63e-06,7,0.725,-10.515,1,0.0437,3173,0.428
48,0.0564,0.64,297907.0,0.721,0.000842,10,0.774,-6.955,0,0.322,24156,0.714
54,0.0606,0.718,,0.543,0.0988,7,0.0646,-11.238,0,0.0372,26227,0.37
27,0.991,0.206,,0.245,1.39e-05,6,0.0976,-12.948,0,0.0404,20060,0.142
40,0.905,0.601,195667.0,0.302,0.000585,4,0.108,-8.44,1,0.0341,21440,0.153
49,0.971,0.227,124560.0,0.319,0.878,2,0.338,-18.848,1,0.0438,14336,0.539
17,0.786,0.64,189213.0,0.973,0.0,11,0.626,-6.21,0,0.93,26227,0.292
15,0.78,0.574,210107.0,0.931,0.0,0,0.845,-6.423,0,0.657,11887,0.532
46,0.00016,0.557,191453.0,0.989,3.75e-06,0,0.309,-3.053,1,0.137,5993,0.454
6,0.967,0.348,,0.0261,0.037,10,0.123,-31.226,0,0.0408,2193,0.357
37,0.61,0.242,,0.421,0.0,11,0.195,-10.346,0,0.0468,17388,0.316
24,0.864,0.599,239667.0,0.924,0.0,9,0.907,-6.809,1,0.918,16284,0.261
35,0.834,0.251,,0.408,0.952,8,0.148,-11.358,1,0.0558,26227,0.163
36,0.023,0.307,,0.779,0.00376,5,0.0791,-9.933,0,0.048,11136,0.0626
34,0.0334,0.531,,0.742,0.0161,0,0.212,-9.655,0,0.046,3359,0.468
35,0.164,0.49,369787.0,0.649,0.00011,8,0.083,-9.125,1,0.0624,12872,0.612
52,0.000165,0.448,299820.0,0.982,2.32e-06,0,0.0539,-3.971,1,0.287,8350,0.0978
67,0.00621,0.813,171413.0,0.872,0.0,0,0.0498,-5.224,0,0.107,826,0.736
81,0.367,0.52,345133.0,0.538,0.00187,4,0.119,-8.109,0,0.206,10680,0.177
48,0.137,0.875,192827.0,0.855,0.0,2,0.111,-4.561,0,0.242,4680,0.874
49,0.00367,0.763,155267.0,0.896,0.021,4,0.231,-4.336,0,0.0877,7600,0.52
38,0.00149,0.486,250707.0,0.901,0.0,8,0.262,-4.908,1,0.062,1866,0.651
44,0.344,0.565,,0.625,0.0138,7,0.123,-8.766,1,0.0277,2876,0.563
49,0.000844,0.602,276307.0,0.935,1.72e-05,2,0.0621,-4.802,1,0.0755,26227,0.202
31,0.527,0.618,345973.0,0.537,0.509,7,0.104,-8.245,1,0.0421,9796,0.412
41,7.46e-05,0.357,285333.0,0.877,0.000155,0,0.273,-3.861,0,0.0403,3338,0.391
30,0.304,0.7,352280.0,0.71,0.0,8,0.105,-4.351,0,0.0394,19794,0.452
21,0.922,0.287,85067.0,0.0793,0.279,1,0.191,-23.603,0,0.0475,8541,0.165
0,0.99,0.239,273733.0,0.024,0.393,10,0.1,-28.86,1,0.0518,9294,0.0411
29,0.987,0.18,,0.0278,0.715,6,0.0671,-25.161,0,0.0464,5402,0.0395
48,0.0111,0.71,218533.0,0.956,0.188,4,0.202,-7.283,0,0.0574,26227,0.562
62,7.35e-05,0.553,,0.868,0.0359,9,0.0934,-4.186,1,0.048,10338,0.5
75,0.146,0.706,223253.0,0.558,0.0,5,0.118,-7.237,1,0.0593,2757,0.227
16,0.978,0.34,,0.323,0.0038,3,0.15,-10.737,1,0.0386,20956,0.267
78,0.17,0.941,209640.0,0.335,0.0,8,0.262,-10.179,1,0.505,5249,0.707
56,0.112,0.526,198775.0,0.611,5.26e-05,6,0.308,-5.591,0,0.027,26227,0.512
35,0.981,0.588,,0.124,0.88,5,0.101,-18.75,1,0.0326,1438,0.648
26,0.785,0.473,280367.0,0.855,0.0,2,0.931,-7.012,0,0.705,4977,0.38
54,0.117,0.781,,0.57,0.0,4,0.112,-5.555,1,0.296,14685,0.354
35,0.0724,0.628,183653.0,0.836,6.02e-06,10,0.069,-5.308,0,0.135,7274,0.8
40,0.841,0.496,72000.0,0.417,0.0,8,0.0841,-13.638,0,0.385,17919,0.449
42,0.13,0.574,206160.0,0.628,0.0,2,0.275,-3.355,1,0.0481,11711,0.479
22,0.651,0.772,,0.599,5.72e-05,11,0.171,-5.276,1,0.0321,1064,0.791
69,0.00603,0.879,272080.0,0.643,1.42e-06,4,0.0992,-3.709,0,0.0888,5222,0.582
5,0.929,0.332,264533.0,0.241,0.000286,3,0.286,-20.085,0,0.211,24405,0.114
41,0.623,0.643,269573.0,0.225,0.0,3,0.112,-11.884,0,0.0326,5109,0.151
77,0.0997,0.571,185620.0,0.937,0.496,5,0.125,-2.682,1,0.0336,6561,0.512
39,0.987,0.223,385187.0,0.0299,0.947,2,0.0711,-27.344,0,0.0493,4007,0.0468
62,0.0571,0.755,216733.0,0.646,0.0,4,0.248,-5.137,0,0.0964,15361,0.906
31,0.977,0.154,288933.0,0.125,0.0834,7,0.189,-17.006,0,0.0445,19206,0.0397
50,0.618,0.61,,0.299,0.0,0,0.0949,-15.536,0,0.0295,2989,0.735
8,0.977,0.265,,0.0875,0.00127,6,0.113,-19.192,0,0.046,9444,0.0626
53,0.724,0.385,153867.0,0.657,0.0,8,0.105,-6.975,0,0.0342,26227,0.672
58,0.391,0.467,217549.0,0.591,0.0,4,0.205,-6.066,1,0.493,14811,0.321
35,0.989,0.162,139936.0,0.0826,0.172,3,0.103,-29.088,1,0.0395,24971,0.0737
56,0.00579,0.507,,0.914,0.000112,7,0.401,-4.836,1,0.0841,18084,0.3
46,0.000697,0.452,155627.0,0.652,0.564,0,0.321,-8.301,0,0.0368,23479,0.529
33,0.00294,0.312,355893.0,0.675,0.000147,10,0.249,-10.077,0,0.0436,26227,0.258
68,0.0341,0.66,235000.0,0.627,9.64e-05,9,0.385,-10.397,1,0.124,21558,0.789
53,0.691,0.528,152280.0,0.416,0.000276,0,0.0953,-8.523,0,0.0305,26142,0.184
50,0.269,0.915,143840.0,0.423,0.0,1,0.101,-9.096,1,0.553,6190,0.47
